region=RFCM&type=non+baseload
massCO2PerEnergy
start,value
2004-01-01T00:00:00+00:00 (GMT),1948.864
2005-01-01T00:00:00+00:00 (GMT),1663.1455
2007-01-01T00:00:00+00:00 (GMT),1803.6351
