region=NYCW&type=non+baseload
massOzoneSeasonNOxPerEnergy
start,value
2004-01-01T00:00:00+00:00 (GMT),1.538
2005-01-01T00:00:00+00:00 (GMT),1.2235
2007-01-01T00:00:00+00:00 (GMT),0.8936
