region=NYUP&type=total
massCH4PerEnergy
start,value
2004-01-01T00:00:00+00:00 (GMT),null
2005-01-01T00:00:00+00:00 (GMT),24.82
2007-01-01T00:00:00+00:00 (GMT),17.4135
