region=RFCW&type=non+baseload
massCO2ePerEnergy
start,value
2004-01-01T00:00:00+00:00 (GMT),null
2005-01-01T00:00:00+00:00 (GMT),2003.2083175
2007-01-01T00:00:00+00:00 (GMT),1992.3219209
