region=SRTV&type=total
massSO2PerEnergy
start,value
2004-01-01T00:00:00+00:00 (GMT),7.225
2005-01-01T00:00:00+00:00 (GMT),6.7394
2007-01-01T00:00:00+00:00 (GMT),5.3235
