region=SRTV&type=non+baseload
massNOxPerEnergy
start,value
2004-01-01T00:00:00+00:00 (GMT),3.549
2005-01-01T00:00:00+00:00 (GMT),3.2939
2007-01-01T00:00:00+00:00 (GMT),2.9453
