region=NYLI&type=total
massCO2PerEnergy
start,value
2004-01-01T00:00:00+00:00 (GMT),1412.197
2005-01-01T00:00:00+00:00 (GMT),1536.8038
2007-01-01T00:00:00+00:00 (GMT),1418.7394
