region=HIMS&type=non+baseload
massNOxPerEnergy
start,value
2004-01-01T00:00:00+00:00 (GMT),9.693
2005-01-01T00:00:00+00:00 (GMT),10.5796
2007-01-01T00:00:00+00:00 (GMT),8.457
