region=SRMV&type=non+baseload
massCO2ePerEnergy
start,value
2004-01-01T00:00:00+00:00 (GMT),null
2005-01-01T00:00:00+00:00 (GMT),1260.7600138
2007-01-01T00:00:00+00:00 (GMT),1173.7852003
