region=SPNO&type=total
massSO2PerEnergy
start,value
2004-01-01T00:00:00+00:00 (GMT),6.061
2005-01-01T00:00:00+00:00 (GMT),6.6597
2007-01-01T00:00:00+00:00 (GMT),5.0848
