country=Brunei+Darussalam
massCO2PerEnergy
start,value
2000-01-01T00:00:00+00:00 (GMT),0.7959385
2001-01-01T00:00:00+00:00 (GMT),0.7989722
2002-01-01T00:00:00+00:00 (GMT),0.818642
2003-01-01T00:00:00+00:00 (GMT),0.8011601
2004-01-01T00:00:00+00:00 (GMT),0.8018173
2005-01-01T00:00:00+00:00 (GMT),0.7818983
2006-01-01T00:00:00+00:00 (GMT),0.8215231
