country=Russia
massCO2PerEnergy
start,value
2000-01-01T00:00:00+00:00 (GMT),0.2933663
2001-01-01T00:00:00+00:00 (GMT),0.2977511
2002-01-01T00:00:00+00:00 (GMT),0.3005107
2003-01-01T00:00:00+00:00 (GMT),0.2969805
2004-01-01T00:00:00+00:00 (GMT),0.2993443
2005-01-01T00:00:00+00:00 (GMT),0.3049916
2006-01-01T00:00:00+00:00 (GMT),0.3046819
