country=Uzbekistan
massCO2PerEnergy
start,value
2000-01-01T00:00:00+00:00 (GMT),0.4647449
2001-01-01T00:00:00+00:00 (GMT),0.465822
2002-01-01T00:00:00+00:00 (GMT),0.4668183
2003-01-01T00:00:00+00:00 (GMT),0.4677419
2004-01-01T00:00:00+00:00 (GMT),0.4687166
2005-01-01T00:00:00+00:00 (GMT),0.4687304
2006-01-01T00:00:00+00:00 (GMT),0.4687643
