state=GA&type=total
massNOxPerEnergy
start,value
2004-01-01T00:00:00+00:00 (GMT),1.705
2005-01-01T00:00:00+00:00 (GMT),1.7347
2007-01-01T00:00:00+00:00 (GMT),1.5552
