state=RI&type=non+baseload
massNOxPerEnergy
start,value
2004-01-01T00:00:00+00:00 (GMT),0.447
2005-01-01T00:00:00+00:00 (GMT),0.318
2007-01-01T00:00:00+00:00 (GMT),0.2513
