state=AZ&type=total
massNOxPerEnergy
start,value
2004-01-01T00:00:00+00:00 (GMT),1.77
2005-01-01T00:00:00+00:00 (GMT),1.6159
2007-01-01T00:00:00+00:00 (GMT),1.5098
