state=WY&type=non+baseload
massCO2PerEnergy
start,value
2004-01-01T00:00:00+00:00 (GMT),2313.587
2005-01-01T00:00:00+00:00 (GMT),2141.2376
2007-01-01T00:00:00+00:00 (GMT),2044.6107
