state=NV&type=total
massCO2ePerEnergy
start,value
2004-01-01T00:00:00+00:00 (GMT),null
2005-01-01T00:00:00+00:00 (GMT),1446.7395238
2007-01-01T00:00:00+00:00 (GMT),1165.5430439
