state=NY&type=non+baseload
massSO2PerEnergy
start,value
2004-01-01T00:00:00+00:00 (GMT),5.729
2005-01-01T00:00:00+00:00 (GMT),4.4314
2007-01-01T00:00:00+00:00 (GMT),3.1486
