state=CO&type=total
massSO2PerEnergy
start,value
2004-01-01T00:00:00+00:00 (GMT),2.678
2005-01-01T00:00:00+00:00 (GMT),2.5346
2007-01-01T00:00:00+00:00 (GMT),2.5338
