state=NV&type=total
massNOxPerEnergy
start,value
2004-01-01T00:00:00+00:00 (GMT),2.514
2005-01-01T00:00:00+00:00 (GMT),2.245
2007-01-01T00:00:00+00:00 (GMT),1.4184
