state=WI&type=non+baseload
massSO2PerEnergy
start,value
2004-01-01T00:00:00+00:00 (GMT),8.674
2005-01-01T00:00:00+00:00 (GMT),5.5272
2007-01-01T00:00:00+00:00 (GMT),5.0624
