state=WA&type=total
massNOxPerEnergy
start,value
2004-01-01T00:00:00+00:00 (GMT),0.443
2005-01-01T00:00:00+00:00 (GMT),0.4236
2007-01-01T00:00:00+00:00 (GMT),0.3042
