state=RI&type=non+baseload
massSO2PerEnergy
start,value
2004-01-01T00:00:00+00:00 (GMT),0.096
2005-01-01T00:00:00+00:00 (GMT),0.0801
2007-01-01T00:00:00+00:00 (GMT),0.0391
