state=OR&type=total
massCO2PerEnergy
start,value
2004-01-01T00:00:00+00:00 (GMT),455.79
2005-01-01T00:00:00+00:00 (GMT),401.4454
2007-01-01T00:00:00+00:00 (GMT),410.7953
