state=NE&type=total
massNOxPerEnergy
start,value
2004-01-01T00:00:00+00:00 (GMT),3.066
2005-01-01T00:00:00+00:00 (GMT),3.4398
2007-01-01T00:00:00+00:00 (GMT),2.5231
