state=NH&type=total
massOzoneSeasonNOxPerEnergy
start,value
2004-01-01T00:00:00+00:00 (GMT),0.892
2005-01-01T00:00:00+00:00 (GMT),0.6653
2007-01-01T00:00:00+00:00 (GMT),0.5828
