state=SD&type=non+baseload
massNOxPerEnergy
start,value
2004-01-01T00:00:00+00:00 (GMT),6.33
2005-01-01T00:00:00+00:00 (GMT),6.9954
2007-01-01T00:00:00+00:00 (GMT),6.067
