state=AZ&type=total
massSO2PerEnergy
start,value
2004-01-01T00:00:00+00:00 (GMT),1.232
2005-01-01T00:00:00+00:00 (GMT),1.0494
2007-01-01T00:00:00+00:00 (GMT),1.0199
