state=MN&type=total
massNOxPerEnergy
start,value
2004-01-01T00:00:00+00:00 (GMT),3.452
2005-01-01T00:00:00+00:00 (GMT),3.3448
2007-01-01T00:00:00+00:00 (GMT),3.0408
