state=MD&type=non+baseload
massNOxPerEnergy
start,value
2004-01-01T00:00:00+00:00 (GMT),3.959
2005-01-01T00:00:00+00:00 (GMT),3.7552
2007-01-01T00:00:00+00:00 (GMT),3.507
