state=CT&type=non+baseload
massCO2ePerEnergy
start,value
2004-01-01T00:00:00+00:00 (GMT),null
2005-01-01T00:00:00+00:00 (GMT),1485.7891086
2007-01-01T00:00:00+00:00 (GMT),1403.2266897
