state=NE&type=non+baseload
massOzoneSeasonNOxPerEnergy
start,value
2004-01-01T00:00:00+00:00 (GMT),4.374
2005-01-01T00:00:00+00:00 (GMT),3.2453
2007-01-01T00:00:00+00:00 (GMT),2.5278
