country=Mongolia
massCO2PerEnergy
start,value
2000-01-01T00:00:00+00:00 (GMT),0.5864164
2001-01-01T00:00:00+00:00 (GMT),0.5850934
2002-01-01T00:00:00+00:00 (GMT),0.6121419
2003-01-01T00:00:00+00:00 (GMT),0.5517144
2004-01-01T00:00:00+00:00 (GMT),0.5233162
2005-01-01T00:00:00+00:00 (GMT),0.5297283
2006-01-01T00:00:00+00:00 (GMT),0.5191845
