country=Brazil
massCO2PerEnergy
start,value
2000-01-01T00:00:00+00:00 (GMT),1.474186
2001-01-01T00:00:00+00:00 (GMT),1.4964431
2002-01-01T00:00:00+00:00 (GMT),1.5239593
2003-01-01T00:00:00+00:00 (GMT),1.5760579
2004-01-01T00:00:00+00:00 (GMT),1.4844617
2005-01-01T00:00:00+00:00 (GMT),1.6270787
2006-01-01T00:00:00+00:00 (GMT),1.6653746
