country=Pakistan
massCO2PerEnergy
start,value
2000-01-01T00:00:00+00:00 (GMT),1.4844066
2001-01-01T00:00:00+00:00 (GMT),1.5441404
2002-01-01T00:00:00+00:00 (GMT),1.6037965
2003-01-01T00:00:00+00:00 (GMT),1.8552576
2004-01-01T00:00:00+00:00 (GMT),1.9933371
2005-01-01T00:00:00+00:00 (GMT),2.246876
2006-01-01T00:00:00+00:00 (GMT),2.3457941
