country=Latin+America
massCO2PerEnergy
start,value
2000-01-01T00:00:00+00:00 (GMT),0.1958
2001-01-01T00:00:00+00:00 (GMT),0.20569
2002-01-01T00:00:00+00:00 (GMT),0.19745
2003-01-01T00:00:00+00:00 (GMT),0.19323
2004-01-01T00:00:00+00:00 (GMT),0.20295
2005-01-01T00:00:00+00:00 (GMT),0.19697
2006-01-01T00:00:00+00:00 (GMT),0.19697
