country=Cote+d'Ivoire
massCO2PerEnergy
start,value
2000-01-01T00:00:00+00:00 (GMT),0.37946
2001-01-01T00:00:00+00:00 (GMT),0.39394
2002-01-01T00:00:00+00:00 (GMT),0.40924
2003-01-01T00:00:00+00:00 (GMT),0.38417
2004-01-01T00:00:00+00:00 (GMT),0.40388
2005-01-01T00:00:00+00:00 (GMT),0.44492
2006-01-01T00:00:00+00:00 (GMT),0.43622
