country=Colombia
massCO2PerEnergy
start,value
2000-01-01T00:00:00+00:00 (GMT),0.20065
2001-01-01T00:00:00+00:00 (GMT),0.19117
2002-01-01T00:00:00+00:00 (GMT),0.18717
2003-01-01T00:00:00+00:00 (GMT),0.17634
2004-01-01T00:00:00+00:00 (GMT),0.16314
2005-01-01T00:00:00+00:00 (GMT),0.16304
2006-01-01T00:00:00+00:00 (GMT),0.14962
