country=United+Kingdom
massCO2PerEnergy
start,value
2000-01-01T00:00:00+00:00 (GMT),0.46106
2001-01-01T00:00:00+00:00 (GMT),0.47398
2002-01-01T00:00:00+00:00 (GMT),0.45984
2003-01-01T00:00:00+00:00 (GMT),0.47794
2004-01-01T00:00:00+00:00 (GMT),0.48532
2005-01-01T00:00:00+00:00 (GMT),0.4839
2006-01-01T00:00:00+00:00 (GMT),0.50473
