country=Dominican+Republic
massCO2PerEnergy
start,value
2000-01-01T00:00:00+00:00 (GMT),0.75943
2001-01-01T00:00:00+00:00 (GMT),0.65805
2002-01-01T00:00:00+00:00 (GMT),0.73382
2003-01-01T00:00:00+00:00 (GMT),0.66087
2004-01-01T00:00:00+00:00 (GMT),0.6046
2005-01-01T00:00:00+00:00 (GMT),0.59015
2006-01-01T00:00:00+00:00 (GMT),0.62386
