country=Gabon
massCO2PerEnergy
start,value
2000-01-01T00:00:00+00:00 (GMT),0.32553
2001-01-01T00:00:00+00:00 (GMT),0.27223
2002-01-01T00:00:00+00:00 (GMT),0.28179
2003-01-01T00:00:00+00:00 (GMT),0.30595
2004-01-01T00:00:00+00:00 (GMT),0.32161
2005-01-01T00:00:00+00:00 (GMT),0.37639
2006-01-01T00:00:00+00:00 (GMT),0.34666
