country=Syria
massCO2PerEnergy
start,value
2000-01-01T00:00:00+00:00 (GMT),0.56658
2001-01-01T00:00:00+00:00 (GMT),0.55859
2002-01-01T00:00:00+00:00 (GMT),0.55365
2003-01-01T00:00:00+00:00 (GMT),0.56251
2004-01-01T00:00:00+00:00 (GMT),0.55642
2005-01-01T00:00:00+00:00 (GMT),0.58972
2006-01-01T00:00:00+00:00 (GMT),0.6044
