country=Mozambique
massCO2PerEnergy
start,value
2000-01-01T00:00:00+00:00 (GMT),0.00474
2001-01-01T00:00:00+00:00 (GMT),0.00393
2002-01-01T00:00:00+00:00 (GMT),0.00311
2003-01-01T00:00:00+00:00 (GMT),0.00308
2004-01-01T00:00:00+00:00 (GMT),0.00317
2005-01-01T00:00:00+00:00 (GMT),0.00134
2006-01-01T00:00:00+00:00 (GMT),0.00102
