country=OECD+North+America
massCO2PerEnergy
start,value
2000-01-01T00:00:00+00:00 (GMT),0.53923
2001-01-01T00:00:00+00:00 (GMT),0.5531
2002-01-01T00:00:00+00:00 (GMT),0.52954
2003-01-01T00:00:00+00:00 (GMT),0.53185
2004-01-01T00:00:00+00:00 (GMT),0.52845
2005-01-01T00:00:00+00:00 (GMT),0.52454
2006-01-01T00:00:00+00:00 (GMT),0.52454
