country=Turkey&type=electricity+consumption
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),0.67339
1991-01-01T00:00:00+00:00 (GMT),0.67141
1992-01-01T00:00:00+00:00 (GMT),0.65987
1993-01-01T00:00:00+00:00 (GMT),0.59839
1994-01-01T00:00:00+00:00 (GMT),0.65202
1995-01-01T00:00:00+00:00 (GMT),0.60712
1996-01-01T00:00:00+00:00 (GMT),0.61715
1997-01-01T00:00:00+00:00 (GMT),0.62164
1998-01-01T00:00:00+00:00 (GMT),0.62838
1999-01-01T00:00:00+00:00 (GMT),0.65026
2000-01-01T00:00:00+00:00 (GMT),0.61467
2001-01-01T00:00:00+00:00 (GMT),0.64433
2002-01-01T00:00:00+00:00 (GMT),0.55915
2003-01-01T00:00:00+00:00 (GMT),0.52608
2004-01-01T00:00:00+00:00 (GMT),0.49683
2005-01-01T00:00:00+00:00 (GMT),0.49942
2006-01-01T00:00:00+00:00 (GMT),0.50859
2007-01-01T00:00:00+00:00 (GMT),0.55457
2008-01-01T00:00:00+00:00 (GMT),0.57383
