country=Latin+America&type=electricity+generation
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),null
1991-01-01T00:00:00+00:00 (GMT),null
1992-01-01T00:00:00+00:00 (GMT),0.18683
1993-01-01T00:00:00+00:00 (GMT),0.17797
1994-01-01T00:00:00+00:00 (GMT),0.17301
1995-01-01T00:00:00+00:00 (GMT),0.17676
1996-01-01T00:00:00+00:00 (GMT),0.17758
1997-01-01T00:00:00+00:00 (GMT),0.18299
1998-01-01T00:00:00+00:00 (GMT),0.19164
1999-01-01T00:00:00+00:00 (GMT),0.19094
2000-01-01T00:00:00+00:00 (GMT),0.18697
2001-01-01T00:00:00+00:00 (GMT),0.19533
2002-01-01T00:00:00+00:00 (GMT),0.19
2003-01-01T00:00:00+00:00 (GMT),0.18931
2004-01-01T00:00:00+00:00 (GMT),0.1935
2005-01-01T00:00:00+00:00 (GMT),0.19074
2006-01-01T00:00:00+00:00 (GMT),0.18866
2007-01-01T00:00:00+00:00 (GMT),0.19335
2008-01-01T00:00:00+00:00 (GMT),0.20189
