country=Czech+Republic&type=electricity+consumption
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),0.66963
1991-01-01T00:00:00+00:00 (GMT),0.66038
1992-01-01T00:00:00+00:00 (GMT),0.6447
1993-01-01T00:00:00+00:00 (GMT),0.65899
1994-01-01T00:00:00+00:00 (GMT),0.6678
1995-01-01T00:00:00+00:00 (GMT),0.67437
1996-01-01T00:00:00+00:00 (GMT),0.65523
1997-01-01T00:00:00+00:00 (GMT),0.65625
1998-01-01T00:00:00+00:00 (GMT),0.66085
1999-01-01T00:00:00+00:00 (GMT),0.65029
2000-01-01T00:00:00+00:00 (GMT),0.66875
2001-01-01T00:00:00+00:00 (GMT),0.65441
2002-01-01T00:00:00+00:00 (GMT),0.62901
2003-01-01T00:00:00+00:00 (GMT),0.58789
2004-01-01T00:00:00+00:00 (GMT),0.58898
2005-01-01T00:00:00+00:00 (GMT),0.5909
2006-01-01T00:00:00+00:00 (GMT),0.58777
2007-01-01T00:00:00+00:00 (GMT),0.62319
2008-01-01T00:00:00+00:00 (GMT),0.60728
