country=Greece&type=electricity+consumption
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),1.09259
1991-01-01T00:00:00+00:00 (GMT),1.03726
1992-01-01T00:00:00+00:00 (GMT),1.05648
1993-01-01T00:00:00+00:00 (GMT),1.02889
1994-01-01T00:00:00+00:00 (GMT),0.97425
1995-01-01T00:00:00+00:00 (GMT),0.96114
1996-01-01T00:00:00+00:00 (GMT),0.91245
1997-01-01T00:00:00+00:00 (GMT),0.95311
1998-01-01T00:00:00+00:00 (GMT),0.94247
1999-01-01T00:00:00+00:00 (GMT),0.90157
2000-01-01T00:00:00+00:00 (GMT),0.89706
2001-01-01T00:00:00+00:00 (GMT),0.91751
2002-01-01T00:00:00+00:00 (GMT),0.89858
2003-01-01T00:00:00+00:00 (GMT),0.85401
2004-01-01T00:00:00+00:00 (GMT),0.85669
2005-01-01T00:00:00+00:00 (GMT),0.85985
2006-01-01T00:00:00+00:00 (GMT),0.79695
2007-01-01T00:00:00+00:00 (GMT),0.81474
2008-01-01T00:00:00+00:00 (GMT),0.79581
