country=European+Union+27&type=electricity+consumption
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),null
1991-01-01T00:00:00+00:00 (GMT),null
1992-01-01T00:00:00+00:00 (GMT),0.47434
1993-01-01T00:00:00+00:00 (GMT),0.45334
1994-01-01T00:00:00+00:00 (GMT),0.4529
1995-01-01T00:00:00+00:00 (GMT),0.44641
1996-01-01T00:00:00+00:00 (GMT),0.43893
1997-01-01T00:00:00+00:00 (GMT),0.42766
1998-01-01T00:00:00+00:00 (GMT),0.423
1999-01-01T00:00:00+00:00 (GMT),0.41294
2000-01-01T00:00:00+00:00 (GMT),0.41186
2001-01-01T00:00:00+00:00 (GMT),0.40736
2002-01-01T00:00:00+00:00 (GMT),0.41124
2003-01-01T00:00:00+00:00 (GMT),0.40421
2004-01-01T00:00:00+00:00 (GMT),0.3919
2005-01-01T00:00:00+00:00 (GMT),0.38395
2006-01-01T00:00:00+00:00 (GMT),0.38442
2007-01-01T00:00:00+00:00 (GMT),0.39546
2008-01-01T00:00:00+00:00 (GMT),0.37681
