country=Canada&type=electricity+generation
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),0.20345
1991-01-01T00:00:00+00:00 (GMT),0.19565
1992-01-01T00:00:00+00:00 (GMT),0.20469
1993-01-01T00:00:00+00:00 (GMT),0.18298
1994-01-01T00:00:00+00:00 (GMT),0.17955
1995-01-01T00:00:00+00:00 (GMT),0.18436
1996-01-01T00:00:00+00:00 (GMT),0.17827
1997-01-01T00:00:00+00:00 (GMT),0.19764
1998-01-01T00:00:00+00:00 (GMT),0.22119
1999-01-01T00:00:00+00:00 (GMT),0.21215
2000-01-01T00:00:00+00:00 (GMT),0.22195
2001-01-01T00:00:00+00:00 (GMT),0.2311
2002-01-01T00:00:00+00:00 (GMT),0.21608
2003-01-01T00:00:00+00:00 (GMT),0.22851
2004-01-01T00:00:00+00:00 (GMT),0.21387
2005-01-01T00:00:00+00:00 (GMT),0.20018
2006-01-01T00:00:00+00:00 (GMT),0.20129
2007-01-01T00:00:00+00:00 (GMT),0.19731
2008-01-01T00:00:00+00:00 (GMT),0.18058
