country=Poland&type=electricity+generation
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),0.64058
1991-01-01T00:00:00+00:00 (GMT),0.63337
1992-01-01T00:00:00+00:00 (GMT),0.63719
1993-01-01T00:00:00+00:00 (GMT),0.63627
1994-01-01T00:00:00+00:00 (GMT),0.64082
1995-01-01T00:00:00+00:00 (GMT),0.67051
1996-01-01T00:00:00+00:00 (GMT),0.66206
1997-01-01T00:00:00+00:00 (GMT),0.66505
1998-01-01T00:00:00+00:00 (GMT),0.66291
1999-01-01T00:00:00+00:00 (GMT),0.66417
2000-01-01T00:00:00+00:00 (GMT),0.67076
2001-01-01T00:00:00+00:00 (GMT),0.65958
2002-01-01T00:00:00+00:00 (GMT),0.66195
2003-01-01T00:00:00+00:00 (GMT),0.66242
2004-01-01T00:00:00+00:00 (GMT),0.66421
2005-01-01T00:00:00+00:00 (GMT),0.65669
2006-01-01T00:00:00+00:00 (GMT),0.65868
2007-01-01T00:00:00+00:00 (GMT),0.66834
2008-01-01T00:00:00+00:00 (GMT),0.65344
