country=Japan&type=electricity+consumption
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),0.45639
1991-01-01T00:00:00+00:00 (GMT),0.44635
1992-01-01T00:00:00+00:00 (GMT),0.4526
1993-01-01T00:00:00+00:00 (GMT),0.43274
1994-01-01T00:00:00+00:00 (GMT),0.45146
1995-01-01T00:00:00+00:00 (GMT),0.43167
1996-01-01T00:00:00+00:00 (GMT),0.42857
1997-01-01T00:00:00+00:00 (GMT),0.41335
1998-01-01T00:00:00+00:00 (GMT),0.40046
1999-01-01T00:00:00+00:00 (GMT),0.41678
2000-01-01T00:00:00+00:00 (GMT),0.42078
2001-01-01T00:00:00+00:00 (GMT),0.42171
2002-01-01T00:00:00+00:00 (GMT),0.44335
2003-01-01T00:00:00+00:00 (GMT),0.46682
2004-01-01T00:00:00+00:00 (GMT),0.44868
2005-01-01T00:00:00+00:00 (GMT),0.45094
2006-01-01T00:00:00+00:00 (GMT),0.43965
2007-01-01T00:00:00+00:00 (GMT),0.47483
2008-01-01T00:00:00+00:00 (GMT),0.45951
