country=Poland&type=electricity+consumption
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),0.68691
1991-01-01T00:00:00+00:00 (GMT),0.67918
1992-01-01T00:00:00+00:00 (GMT),0.68328
1993-01-01T00:00:00+00:00 (GMT),0.6823
1994-01-01T00:00:00+00:00 (GMT),0.68717
1995-01-01T00:00:00+00:00 (GMT),0.71901
1996-01-01T00:00:00+00:00 (GMT),0.70995
1997-01-01T00:00:00+00:00 (GMT),0.71316
1998-01-01T00:00:00+00:00 (GMT),0.71086
1999-01-01T00:00:00+00:00 (GMT),0.71222
2000-01-01T00:00:00+00:00 (GMT),0.71927
2001-01-01T00:00:00+00:00 (GMT),0.70729
2002-01-01T00:00:00+00:00 (GMT),0.70983
2003-01-01T00:00:00+00:00 (GMT),0.71034
2004-01-01T00:00:00+00:00 (GMT),0.71226
2005-01-01T00:00:00+00:00 (GMT),0.70614
2006-01-01T00:00:00+00:00 (GMT),0.70371
2007-01-01T00:00:00+00:00 (GMT),0.71524
2008-01-01T00:00:00+00:00 (GMT),0.69486
