country=Iceland&type=electricity+consumption
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),0.00056
1991-01-01T00:00:00+00:00 (GMT),0.00052
1992-01-01T00:00:00+00:00 (GMT),0.00049
1993-01-01T00:00:00+00:00 (GMT),0.00086
1994-01-01T00:00:00+00:00 (GMT),0.00086
1995-01-01T00:00:00+00:00 (GMT),0.00174
1996-01-01T00:00:00+00:00 (GMT),0.00127
1997-01-01T00:00:00+00:00 (GMT),0.00117
1998-01-01T00:00:00+00:00 (GMT),0.00312
1999-01-01T00:00:00+00:00 (GMT),0.00401
2000-01-01T00:00:00+00:00 (GMT),0.00067
2001-01-01T00:00:00+00:00 (GMT),0.00065
2002-01-01T00:00:00+00:00 (GMT),0.00065
2003-01-01T00:00:00+00:00 (GMT),0.00066
2004-01-01T00:00:00+00:00 (GMT),0.00065
2005-01-01T00:00:00+00:00 (GMT),0.00065
2006-01-01T00:00:00+00:00 (GMT),0.00057
2007-01-01T00:00:00+00:00 (GMT),0.00147
2008-01-01T00:00:00+00:00 (GMT),0.00078
