country=Spain&type=electricity+consumption
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),0.47172
1991-01-01T00:00:00+00:00 (GMT),0.46561
1992-01-01T00:00:00+00:00 (GMT),0.52385
1993-01-01T00:00:00+00:00 (GMT),0.45924
1994-01-01T00:00:00+00:00 (GMT),0.45365
1995-01-01T00:00:00+00:00 (GMT),0.50074
1996-01-01T00:00:00+00:00 (GMT),0.39507
1997-01-01T00:00:00+00:00 (GMT),0.43287
1998-01-01T00:00:00+00:00 (GMT),0.42067
1999-01-01T00:00:00+00:00 (GMT),0.49077
2000-01-01T00:00:00+00:00 (GMT),0.47481
2001-01-01T00:00:00+00:00 (GMT),0.42156
2002-01-01T00:00:00+00:00 (GMT),0.47931
2003-01-01T00:00:00+00:00 (GMT),0.41786
2004-01-01T00:00:00+00:00 (GMT),0.42159
2005-01-01T00:00:00+00:00 (GMT),0.43938
2006-01-01T00:00:00+00:00 (GMT),0.38887
2007-01-01T00:00:00+00:00 (GMT),0.40923
2008-01-01T00:00:00+00:00 (GMT),0.3443
