country=France&type=electricity+distribution+and+transmission
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),0.03435
1991-01-01T00:00:00+00:00 (GMT),0.03488
1992-01-01T00:00:00+00:00 (GMT),0.03394
1993-01-01T00:00:00+00:00 (GMT),0.03351
1994-01-01T00:00:00+00:00 (GMT),0.03348
1995-01-01T00:00:00+00:00 (GMT),0.03246
1996-01-01T00:00:00+00:00 (GMT),0.0326
1997-01-01T00:00:00+00:00 (GMT),0.0319
1998-01-01T00:00:00+00:00 (GMT),0.03145
1999-01-01T00:00:00+00:00 (GMT),0.03038
2000-01-01T00:00:00+00:00 (GMT),0.0307
2001-01-01T00:00:00+00:00 (GMT),0.03143
2002-01-01T00:00:00+00:00 (GMT),0.03156
2003-01-01T00:00:00+00:00 (GMT),0.02701
2004-01-01T00:00:00+00:00 (GMT),0.02711
2005-01-01T00:00:00+00:00 (GMT),0.02729
2006-01-01T00:00:00+00:00 (GMT),0.02544
2007-01-01T00:00:00+00:00 (GMT),0.02858
2008-01-01T00:00:00+00:00 (GMT),0.02762
