country=New+Zealand&type=electricity+consumption
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),0.12431
1991-01-01T00:00:00+00:00 (GMT),0.13516
1992-01-01T00:00:00+00:00 (GMT),0.17347
1993-01-01T00:00:00+00:00 (GMT),0.1399
1994-01-01T00:00:00+00:00 (GMT),0.11516
1995-01-01T00:00:00+00:00 (GMT),0.10421
1996-01-01T00:00:00+00:00 (GMT),0.12907
1997-01-01T00:00:00+00:00 (GMT),0.17942
1998-01-01T00:00:00+00:00 (GMT),0.14677
1999-01-01T00:00:00+00:00 (GMT),0.17882
2000-01-01T00:00:00+00:00 (GMT),0.16689
2001-01-01T00:00:00+00:00 (GMT),0.21144
2002-01-01T00:00:00+00:00 (GMT),0.1801
2003-01-01T00:00:00+00:00 (GMT),0.22407
2004-01-01T00:00:00+00:00 (GMT),0.20908
2005-01-01T00:00:00+00:00 (GMT),0.25496
2006-01-01T00:00:00+00:00 (GMT),0.24776
2007-01-01T00:00:00+00:00 (GMT),0.20834
2008-01-01T00:00:00+00:00 (GMT),0.23161
