country=Germany&type=electricity+generation
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),0.55265
1991-01-01T00:00:00+00:00 (GMT),0.56102
1992-01-01T00:00:00+00:00 (GMT),0.54587
1993-01-01T00:00:00+00:00 (GMT),0.53898
1994-01-01T00:00:00+00:00 (GMT),0.53855
1995-01-01T00:00:00+00:00 (GMT),0.52222
1996-01-01T00:00:00+00:00 (GMT),0.52436
1997-01-01T00:00:00+00:00 (GMT),0.51309
1998-01-01T00:00:00+00:00 (GMT),0.50585
1999-01-01T00:00:00+00:00 (GMT),0.48882
2000-01-01T00:00:00+00:00 (GMT),0.49381
2001-01-01T00:00:00+00:00 (GMT),0.5055
2002-01-01T00:00:00+00:00 (GMT),0.50768
2003-01-01T00:00:00+00:00 (GMT),0.43439
2004-01-01T00:00:00+00:00 (GMT),0.43613
2005-01-01T00:00:00+00:00 (GMT),0.40542
2006-01-01T00:00:00+00:00 (GMT),0.40363
2007-01-01T00:00:00+00:00 (GMT),0.46977
2008-01-01T00:00:00+00:00 (GMT),0.44118
