country=Portugal&type=electricity+consumption
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),0.55988
1991-01-01T00:00:00+00:00 (GMT),0.56447
1992-01-01T00:00:00+00:00 (GMT),0.67298
1993-01-01T00:00:00+00:00 (GMT),0.59012
1994-01-01T00:00:00+00:00 (GMT),0.56346
1995-01-01T00:00:00+00:00 (GMT),0.62084
1996-01-01T00:00:00+00:00 (GMT),0.46838
1997-01-01T00:00:00+00:00 (GMT),0.50009
1998-01-01T00:00:00+00:00 (GMT),0.51081
1999-01-01T00:00:00+00:00 (GMT),0.58422
2000-01-01T00:00:00+00:00 (GMT),0.5201
2001-01-01T00:00:00+00:00 (GMT),0.47933
2002-01-01T00:00:00+00:00 (GMT),0.55529
2003-01-01T00:00:00+00:00 (GMT),0.44856
2004-01-01T00:00:00+00:00 (GMT),0.4903
2005-01-01T00:00:00+00:00 (GMT),0.54288
2006-01-01T00:00:00+00:00 (GMT),0.4478
2007-01-01T00:00:00+00:00 (GMT),0.4075
2008-01-01T00:00:00+00:00 (GMT),0.4142
