country=Iceland&type=electricity+distribution+and+transmission
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),4.0e-05
1991-01-01T00:00:00+00:00 (GMT),3.0e-05
1992-01-01T00:00:00+00:00 (GMT),3.0e-05
1993-01-01T00:00:00+00:00 (GMT),6.0e-05
1994-01-01T00:00:00+00:00 (GMT),6.0e-05
1995-01-01T00:00:00+00:00 (GMT),0.00012
1996-01-01T00:00:00+00:00 (GMT),8.0e-05
1997-01-01T00:00:00+00:00 (GMT),8.0e-05
1998-01-01T00:00:00+00:00 (GMT),0.0002
1999-01-01T00:00:00+00:00 (GMT),0.00026
2000-01-01T00:00:00+00:00 (GMT),5.0e-05
2001-01-01T00:00:00+00:00 (GMT),5.0e-05
2002-01-01T00:00:00+00:00 (GMT),4.0e-05
2003-01-01T00:00:00+00:00 (GMT),4.0e-05
2004-01-01T00:00:00+00:00 (GMT),4.0e-05
2005-01-01T00:00:00+00:00 (GMT),4.0e-05
2006-01-01T00:00:00+00:00 (GMT),3.0e-05
2007-01-01T00:00:00+00:00 (GMT),0.0001
2008-01-01T00:00:00+00:00 (GMT),3.0e-05
