country=Belgium&type=electricity+generation
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),0.34442
1991-01-01T00:00:00+00:00 (GMT),0.34106
1992-01-01T00:00:00+00:00 (GMT),0.33005
1993-01-01T00:00:00+00:00 (GMT),0.34373
1994-01-01T00:00:00+00:00 (GMT),0.36385
1995-01-01T00:00:00+00:00 (GMT),0.35664
1996-01-01T00:00:00+00:00 (GMT),0.33816
1997-01-01T00:00:00+00:00 (GMT),0.31007
1998-01-01T00:00:00+00:00 (GMT),0.31497
1999-01-01T00:00:00+00:00 (GMT),0.27808
2000-01-01T00:00:00+00:00 (GMT),0.28434
2001-01-01T00:00:00+00:00 (GMT),0.2715
2002-01-01T00:00:00+00:00 (GMT),0.26626
2003-01-01T00:00:00+00:00 (GMT),0.27419
2004-01-01T00:00:00+00:00 (GMT),0.28053
2005-01-01T00:00:00+00:00 (GMT),0.27095
2006-01-01T00:00:00+00:00 (GMT),0.25978
2007-01-01T00:00:00+00:00 (GMT),0.25283
2008-01-01T00:00:00+00:00 (GMT),0.24898
