country=Australia&type=electricity+distribution+and+transmission
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),0.07548
1991-01-01T00:00:00+00:00 (GMT),0.07586
1992-01-01T00:00:00+00:00 (GMT),0.07644
1993-01-01T00:00:00+00:00 (GMT),0.07502
1994-01-01T00:00:00+00:00 (GMT),0.07445
1995-01-01T00:00:00+00:00 (GMT),0.07499
1996-01-01T00:00:00+00:00 (GMT),0.07625
1997-01-01T00:00:00+00:00 (GMT),0.07647
1998-01-01T00:00:00+00:00 (GMT),0.07996
1999-01-01T00:00:00+00:00 (GMT),0.08006
2000-01-01T00:00:00+00:00 (GMT),0.07899
2001-01-01T00:00:00+00:00 (GMT),0.0796
2002-01-01T00:00:00+00:00 (GMT),0.08599
2003-01-01T00:00:00+00:00 (GMT),0.08498
2004-01-01T00:00:00+00:00 (GMT),0.08323
2005-01-01T00:00:00+00:00 (GMT),0.07453
2006-01-01T00:00:00+00:00 (GMT),0.08498
2007-01-01T00:00:00+00:00 (GMT),0.06833
2008-01-01T00:00:00+00:00 (GMT),0.07015
