country=South+Africa&type=electricity+consumption
annualMassDirectCO2PerEnergy
start,value
1990-01-01T00:00:00+00:00 (GMT),null
1991-01-01T00:00:00+00:00 (GMT),null
1992-01-01T00:00:00+00:00 (GMT),0.96491
1993-01-01T00:00:00+00:00 (GMT),0.99335
1994-01-01T00:00:00+00:00 (GMT),0.97427
1995-01-01T00:00:00+00:00 (GMT),0.99066
1996-01-01T00:00:00+00:00 (GMT),0.97097
1997-01-01T00:00:00+00:00 (GMT),0.98091
1998-01-01T00:00:00+00:00 (GMT),1.04633
1999-01-01T00:00:00+00:00 (GMT),1.00375
2000-01-01T00:00:00+00:00 (GMT),1.00747
2001-01-01T00:00:00+00:00 (GMT),0.93518
2002-01-01T00:00:00+00:00 (GMT),0.92447
2003-01-01T00:00:00+00:00 (GMT),0.9579
2004-01-01T00:00:00+00:00 (GMT),0.98282
2005-01-01T00:00:00+00:00 (GMT),0.91737
2006-01-01T00:00:00+00:00 (GMT),0.92314
2007-01-01T00:00:00+00:00 (GMT),0.93436
2008-01-01T00:00:00+00:00 (GMT),0.92798
